date,open,high,low,close,volume
2019-06-27,171.1243,171.5943,170.6443,171.1543,19709228.0
2019-06-28,171.6043,171.8043,170.7243,171.3943,21179248.0
2019-07-01,174.9543,175.2243,173.0343,173.9143,31193393.0
2019-07-02,173.8443,174.6843,173.3143,174.6643,18035768.0
2019-07-03,175.1043,176.0943,174.9443,176.0943,15792067.0
2019-07-05,174.8043,176.0543,174.0443,175.7043,21415620.0
2019-07-08,174.5143,174.5243,173.5843,174.3643,17598826.0
2019-07-09,173.4443,175.5543,173.3043,175.3143,19193497.0
2019-07-10,176.4443,177.7443,176.1243,177.2143,28374513.0
2019-07-11,177.5343,177.9943,176.4643,177.0743,23736122.0
2019-07-12,177.2843,178.1943,177.1043,178.1843,20211883.0
2019-07-15,178.6243,178.8443,178.0943,178.8043,15606074.0
2019-07-16,178.5143,178.7443,177.2143,177.8043,20190891.0
2019-07-17,177.8543,178.1443,176.8343,176.8543,16765069.0
2019-07-18,175.9543,177.4443,175.3443,177.0743,29066336.0
2019-07-19,178.4743,178.4843,175.4643,175.6643,29387945.0
2019-07-22,176.1543,177.5943,176.0943,177.1843,18953596.0
2019-07-23,178.2343,178.4643,176.9443,178.4443,23786726.0
2019-07-24,177.7243,179.8143,177.6843,179.8043,20422872.0
2019-07-25,179.1343,179.1743,177.5843,177.9543,23434744.0
2019-07-26,179.1743,180.2043,179.0843,179.9443,20431243.0
2019-07-29,179.8343,179.8343,178.0443,179.2743,20451652.0
2019-07-30,177.8143,179.1943,177.6443,178.4343,18705006.0
2019-07-31,178.9643,179.0843,173.9743,175.7543,41627473.0
2019-08-01,176.1643,179.6343,173.8843,174.8043,63251648.0
2019-08-02,173.4743,173.6443,170.8643,172.0043,55214006.0
2019-08-05,168.1643,168.1643,163.8543,165.3843,75039971.0
2019-08-06,167.0343,168.4543,165.7243,167.9143,41897249.0
2019-08-07,165.9743,169.1643,164.5443,168.9043,49990586.0
2019-08-08,169.8043,172.9743,169.2243,172.9143,38418084.0
2019-08-09,171.9743,172.6543,169.6843,171.1443,33608926.0
2019-08-12,169.9943,170.5543,168.1543,169.0043,24642870.0
2019-08-13,168.9243,174.3343,168.6743,173.0443,40473043.0
2019-08-14,169.9643,170.6043,167.0743,167.4143,51000548.0
2019-08-15,167.7643,168.2443,165.8143,167.2043,36848178.0
2019-08-16,168.7643,170.6043,168.7543,170.1343,34785006.0
2019-08-19,172.6843,173.4843,172.1543,173.0843,22568634.0
2019-08-20,172.6543,173.2943,171.5743,171.6243,19939552.0
2019-08-21,173.3143,173.8843,172.6143,173.2843,20745478.0
2019-08-22,173.6343,174.1143,171.1943,172.6743,24270520.0
2019-08-23,171.4143,173.1043,166.2143,166.7243,55442893.0
2019-08-26,168.8443,169.5243,167.7343,169.4743,27689838.0
2019-08-27,170.7343,171.0743,168.3643,169.0843,28080093.0
2019-08-28,168.4943,170.0543,167.5643,169.7443,21848789.0
2019-08-29,172.0243,173.1143,171.3343,172.5743,25427207.0
2019-08-30,173.5943,173.6243,171.0643,172.1243,26332749.0
2019-09-03,170.9143,171.8343,169.6843,170.3043,28026617.0
2019-09-04,172.0843,173.1443,171.5543,172.9843,21676335.0
2019-09-05,175.0443,176.9843,174.9943,176.4343,34060994.0
2019-09-06,176.6843,176.8243,175.8243,176.2443,19487821.0
2019-09-09,176.8343,176.9243,174.8743,175.8443,24407580.0
2019-09-10,174.8443,175.3943,173.5643,175.2943,23744687.0
2019-09-11,175.6343,177.1843,175.2143,177.0843,25063617.0
2019-09-12,178.2943,179.3643,177.6243,177.8843,28689878.0
2019-09-13,177.6043,178.0543,176.9443,177.1943,27669795.0
2019-09-16,175.9543,176.7343,175.7643,176.3343,20318987.0
2019-09-17,176.3543,177.2543,175.9443,177.2543,21113675.0
2019-09-18,176.8543,177.2543,174.7643,177.1743,31173056.0
2019-09-19,177.5143,178.6943,177.1243,177.4943,26214873.0
2019-09-20,177.7643,177.9643,174.8143,175.4543,30131528.0
2019-09-23,175.3984,176.1084,174.7584,175.5384,22917563.0
2019-09-24,176.4084,176.8284,172.1884,173.0084,41096614.0
2019-09-25,172.8284,175.6184,171.2484,175.1184,36499191.0
2019-09-26,174.9084,175.0384,173.0184,174.4184,27030029.0
2019-09-27,174.7384,174.8684,170.7884,172.0684,40804222.0
2019-09-30,172.7884,174.1484,172.4384,173.8484,26559841.0
2019-10-01,174.5784,175.6284,171.9984,172.3084,32665025.0
2019-10-02,171.0484,172.2384,168.0584,169.0884,48931982.0
